-1.595443795428444611e+00,-1.306293596738125062e+00,-1.017143398047805514e+00,4.336305293245660053e+00,2.421324768042199427e+00,2.034989967191687565e+00,1.603291533956937090e-02
-1.306293596738125062e+00,-1.017143398047805514e+00,-7.279931993574858540e-01,2.421324768042199427e+00,2.034989967191687565e+00,1.603291533956937090e-02,2.178553887013914725e+00
-1.017143398047805514e+00,-7.279931993574858540e-01,-4.388430006671663053e-01,2.034989967191687565e+00,1.603291533956937090e-02,2.178553887013914725e+00,-5.312578357811481577e-02
-7.279931993574858540e-01,-4.388430006671663053e-01,-1.496928019768467288e-01,1.603291533956937090e-02,2.178553887013914725e+00,-5.312578357811481577e-02,1.062475573445770038e+00
-4.388430006671663053e-01,-1.496928019768467288e-01,1.394573967134728198e-01,2.178553887013914725e+00,-5.312578357811481577e-02,1.062475573445770038e+00,1.004286875046063177e+00
-1.496928019768467288e-01,1.394573967134728198e-01,4.286075954037923963e-01,-5.312578357811481577e-02,1.062475573445770038e+00,1.004286875046063177e+00,9.174807839907630491e-01
1.394573967134728198e-01,4.286075954037923963e-01,7.177577940941118895e-01,1.062475573445770038e+00,1.004286875046063177e+00,9.174807839907630491e-01,1.602867338092226479e+00
4.286075954037923963e-01,7.177577940941118895e-01,1.006907992784431549e+00,1.004286875046063177e+00,9.174807839907630491e-01,1.602867338092226479e+00,2.199539974961349564e+00
7.177577940941118895e-01,1.006907992784431549e+00,1.296058191474751098e+00,9.174807839907630491e-01,1.602867338092226479e+00,2.199539974961349564e+00,1.770279085127448138e+00
1.006907992784431549e+00,1.296058191474751098e+00,1.585208390165070647e+00,1.602867338092226479e+00,2.199539974961349564e+00,1.770279085127448138e+00,6.704172940641397460e-01
1.296058191474751098e+00,1.585208390165070647e+00,-1.595443795428444611e+00,2.199539974961349564e+00,1.770279085127448138e+00,6.704172940641397460e-01,1.070106878153928243e+00
1.585208390165070647e+00,-1.595443795428444611e+00,-1.306293596738125062e+00,1.770279085127448138e+00,6.704172940641397460e-01,1.070106878153928243e+00,4.083518324787918985e+00
-1.595443795428444611e+00,-1.306293596738125062e+00,-1.017143398047805514e+00,6.704172940641397460e-01,1.070106878153928243e+00,4.083518324787918985e+00,1.250873408428426758e+00
-1.306293596738125062e+00,-1.017143398047805514e+00,-7.279931993574858540e-01,1.070106878153928243e+00,4.083518324787918985e+00,1.250873408428426758e+00,1.152143403766629381e+00
-1.017143398047805514e+00,-7.279931993574858540e-01,-4.388430006671663053e-01,4.083518324787918985e+00,1.250873408428426758e+00,1.152143403766629381e+00,7.882255604963327444e-01
-7.279931993574858540e-01,-4.388430006671663053e-01,-1.496928019768467288e-01,1.250873408428426758e+00,1.152143403766629381e+00,7.882255604963327444e-01,9.594529598856335051e-01
-4.388430006671663053e-01,-1.496928019768467288e-01,1.394573967134728198e-01,1.152143403766629381e+00,7.882255604963327444e-01,9.594529598856335051e-01,-4.356449320745472975e-01
-1.496928019768467288e-01,1.394573967134728198e-01,4.286075954037923963e-01,7.882255604963327444e-01,9.594529598856335051e-01,-4.356449320745472975e-01,-6.746001607487526197e-01
