-1.593255013631383221e+00,-1.303572283880222615e+00,-1.013889554129062009e+00,-6.427037589599591261e-01,-3.173740132941353931e-01,1.489319554935450429e-01,1.540620311952901167e+00
-1.303572283880222615e+00,-1.013889554129062009e+00,-7.242068243779014036e-01,-3.173740132941353931e-01,1.489319554935450429e-01,1.540620311952901167e+00,-5.414900603083694364e-01
-1.013889554129062009e+00,-7.242068243779014036e-01,-4.345240946267408533e-01,1.489319554935450429e-01,1.540620311952901167e+00,-5.414900603083694364e-01,1.880409157426094602e+00
-7.242068243779014036e-01,-4.345240946267408533e-01,-1.448413648755802752e-01,1.540620311952901167e+00,-5.414900603083694364e-01,1.880409157426094602e+00,-5.451048352602119174e-01
-4.345240946267408533e-01,-1.448413648755802752e-01,1.448413648755802752e-01,-5.414900603083694364e-01,1.880409157426094602e+00,-5.451048352602119174e-01,-1.206608651447386382e+00
-1.448413648755802752e-01,1.448413648755802752e-01,4.345240946267408533e-01,1.880409157426094602e+00,-5.451048352602119174e-01,-1.206608651447386382e+00,-2.081384189793267669e+00
1.448413648755802752e-01,4.345240946267408533e-01,7.242068243779014036e-01,-5.451048352602119174e-01,-1.206608651447386382e+00,-2.081384189793267669e+00,-2.446476459929358693e+00
4.345240946267408533e-01,7.242068243779014036e-01,1.013889554129062009e+00,-1.206608651447386382e+00,-2.081384189793267669e+00,-2.446476459929358693e+00,-2.291041137000131567e+00
7.242068243779014036e-01,1.013889554129062009e+00,1.303572283880222615e+00,-2.081384189793267669e+00,-2.446476459929358693e+00,-2.291041137000131567e+00,-1.181305226784489237e+00
1.013889554129062009e+00,1.303572283880222615e+00,1.593255013631383221e+00,-2.446476459929358693e+00,-2.291041137000131567e+00,-1.181305226784489237e+00,-2.074154639889582707e+00
1.303572283880222615e+00,1.593255013631383221e+00,-1.593255013631383221e+00,-2.291041137000131567e+00,-1.181305226784489237e+00,-2.074154639889582707e+00,4.525730514483136124e-01
1.593255013631383221e+00,-1.593255013631383221e+00,-1.303572283880222615e+00,-1.181305226784489237e+00,-2.074154639889582707e+00,4.525730514483136124e-01,-2.406713935459091402e+00
-1.593255013631383221e+00,-1.303572283880222615e+00,-1.013889554129062009e+00,-2.074154639889582707e+00,4.525730514483136124e-01,-2.406713935459091402e+00,-1.871727242586403550e+00
-1.303572283880222615e+00,-1.013889554129062009e+00,-7.242068243779014036e-01,4.525730514483136124e-01,-2.406713935459091402e+00,-1.871727242586403550e+00,-2.215130863011439910e+00
-1.013889554129062009e+00,-7.242068243779014036e-01,-4.345240946267408533e-01,-2.406713935459091402e+00,-1.871727242586403550e+00,-2.215130863011439910e+00,-1.651225970524012210e+00
-7.242068243779014036e-01,-4.345240946267408533e-01,-1.448413648755802752e-01,-1.871727242586403550e+00,-2.215130863011439910e+00,-1.651225970524012210e+00,-2.099458064552480074e+00
-4.345240946267408533e-01,-1.448413648755802752e-01,1.448413648755802752e-01,-2.215130863011439910e+00,-1.651225970524012210e+00,-2.099458064552480074e+00,8.248948714880892652e-01
-1.448413648755802752e-01,1.448413648755802752e-01,4.345240946267408533e-01,-1.651225970524012210e+00,-2.099458064552480074e+00,8.248948714880892652e-01,-2.812262637757106942e-01
1.448413648755802752e-01,4.345240946267408533e-01,7.242068243779014036e-01,-2.099458064552480074e+00,8.248948714880892652e-01,-2.812262637757106942e-01,-2.471779884592256060e+00
4.345240946267408533e-01,7.242068243779014036e-01,1.013889554129062009e+00,8.248948714880892652e-01,-2.812262637757106942e-01,-2.471779884592256060e+00,-1.705447594801649647e+00
7.242068243779014036e-01,1.013889554129062009e+00,1.303572283880222615e+00,-2.812262637757106942e-01,-2.471779884592256060e+00,-1.705447594801649647e+00,-2.218745637963282391e+00
1.013889554129062009e+00,1.303572283880222615e+00,1.593255013631383221e+00,-2.471779884592256060e+00,-1.705447594801649647e+00,-2.218745637963282391e+00,-1.730751019464546792e+00
1.303572283880222615e+00,1.593255013631383221e+00,-1.593255013631383221e+00,-1.705447594801649647e+00,-2.218745637963282391e+00,-1.730751019464546792e+00,-2.807953955113607236e+00
1.593255013631383221e+00,-1.593255013631383221e+00,-1.303572283880222615e+00,-2.218745637963282391e+00,-1.730751019464546792e+00,-2.807953955113607236e+00,-2.323574111566713896e+00
-1.593255013631383221e+00,-1.303572283880222615e+00,-1.013889554129062009e+00,-1.730751019464546792e+00,-2.807953955113607236e+00,-2.323574111566713896e+00,-1.763283994031129343e+00
-1.303572283880222615e+00,-1.013889554129062009e+00,-7.242068243779014036e-01,-2.807953955113607236e+00,-2.323574111566713896e+00,-1.763283994031129343e+00,-1.734365794416389495e+00
-1.013889554129062009e+00,-7.242068243779014036e-01,-4.345240946267408533e-01,-2.323574111566713896e+00,-1.763283994031129343e+00,-1.734365794416389495e+00,1.945475106559259260e+00
-7.242068243779014036e-01,-4.345240946267408533e-01,-1.448413648755802752e-01,-1.763283994031129343e+00,-1.734365794416389495e+00,1.945475106559259260e+00,-3.607513127162452760e-01
-4.345240946267408533e-01,-1.448413648755802752e-01,1.448413648755802752e-01,-1.734365794416389495e+00,1.945475106559259260e+00,-3.607513127162452760e-01,-2.330803661470399302e+00
-1.448413648755802752e-01,1.448413648755802752e-01,4.345240946267408533e-01,1.945475106559259260e+00,-3.607513127162452760e-01,-2.330803661470399302e+00,-2.594682232954900414e+00
1.448413648755802752e-01,4.345240946267408533e-01,7.242068243779014036e-01,-3.607513127162452760e-01,-2.330803661470399302e+00,-2.594682232954900414e+00,-9.897221543368375229e-01
4.345240946267408533e-01,7.242068243779014036e-01,1.013889554129062009e+00,-2.330803661470399302e+00,-2.594682232954900414e+00,-9.897221543368375229e-01,-1.503020197498470267e+00
7.242068243779014036e-01,1.013889554129062009e+00,1.303572283880222615e+00,-2.594682232954900414e+00,-9.897221543368375229e-01,-1.503020197498470267e+00,-2.457724219489435674e-02
1.013889554129062009e+00,1.303572283880222615e+00,1.593255013631383221e+00,-9.897221543368375229e-01,-1.503020197498470267e+00,-2.457724219489435674e-02,1.316504264938667568e+00
1.303572283880222615e+00,1.593255013631383221e+00,-1.593255013631383221e+00,-1.503020197498470267e+00,-2.457724219489435674e-02,1.316504264938667568e+00,-2.591067458003057933e+00
1.593255013631383221e+00,-1.593255013631383221e+00,-1.303572283880222615e+00,-2.457724219489435674e-02,1.316504264938667568e+00,-2.591067458003057933e+00,-2.486238984399625984e+00
-1.593255013631383221e+00,-1.303572283880222615e+00,-1.013889554129062009e+00,1.316504264938667568e+00,-2.591067458003057933e+00,-2.486238984399625984e+00,7.955732371687947863e-03
-1.303572283880222615e+00,-1.013889554129062009e+00,-7.242068243779014036e-01,-2.591067458003057933e+00,-2.486238984399625984e+00,7.955732371687947863e-03,-1.842809042971663480e+00
-1.013889554129062009e+00,-7.242068243779014036e-01,-4.345240946267408533e-01,-2.486238984399625984e+00,7.955732371687947863e-03,-1.842809042971663480e+00,-2.500698084206995908e+00
-7.242068243779014036e-01,-4.345240946267408533e-01,-1.448413648755802752e-01,7.955732371687947863e-03,-1.842809042971663480e+00,-2.500698084206995908e+00,-2.507927634110680870e+00
-4.345240946267408533e-01,-1.448413648755802752e-01,1.448413648755802752e-01,-1.842809042971663480e+00,-2.500698084206995908e+00,-2.507927634110680870e+00,-2.565764033340160566e+00
-1.448413648755802752e-01,1.448413648755802752e-01,4.345240946267408533e-01,-2.500698084206995908e+00,-2.507927634110680870e+00,-2.565764033340160566e+00,-2.540460608677263199e+00
1.448413648755802752e-01,4.345240946267408533e-01,7.242068243779014036e-01,-2.507927634110680870e+00,-2.565764033340160566e+00,-2.540460608677263199e+00,-2.038006890371157898e+00
4.345240946267408533e-01,7.242068243779014036e-01,1.013889554129062009e+00,-2.565764033340160566e+00,-2.540460608677263199e+00,-2.038006890371157898e+00,-2.038006890371157898e+00
7.242068243779014036e-01,1.013889554129062009e+00,1.303572283880222615e+00,-2.540460608677263199e+00,-2.038006890371157898e+00,-2.038006890371157898e+00,-1.831964718116136259e+00
1.013889554129062009e+00,1.303572283880222615e+00,1.593255013631383221e+00,-2.038006890371157898e+00,-2.038006890371157898e+00,-1.831964718116136259e+00,-1.980170491141678202e+00
1.303572283880222615e+00,1.593255013631383221e+00,-1.593255013631383221e+00,-2.038006890371157898e+00,-1.831964718116136259e+00,-1.980170491141678202e+00,9.109555626406523610e-02
1.593255013631383221e+00,-1.593255013631383221e+00,-1.303572283880222615e+00,-1.831964718116136259e+00,-1.980170491141678202e+00,9.109555626406523610e-02,-1.622307770909272362e+00
-1.593255013631383221e+00,-1.303572283880222615e+00,-1.013889554129062009e+00,-1.980170491141678202e+00,9.109555626406523610e-02,-1.622307770909272362e+00,-1.456028123124518014e+00
-1.303572283880222615e+00,-1.013889554129062009e+00,-7.242068243779014036e-01,9.109555626406523610e-02,-1.622307770909272362e+00,-1.456028123124518014e+00,-2.482624209447783503e+00
-1.013889554129062009e+00,-7.242068243779014036e-01,-4.345240946267408533e-01,-1.622307770909272362e+00,-1.456028123124518014e+00,-2.482624209447783503e+00,-2.142835363974589846e+00
-7.242068243779014036e-01,-4.345240946267408533e-01,-1.448413648755802752e-01,-1.456028123124518014e+00,-2.482624209447783503e+00,-2.142835363974589846e+00,5.393276502925333782e-01
-4.345240946267408533e-01,-1.448413648755802752e-01,1.448413648755802752e-01,-2.482624209447783503e+00,-2.142835363974589846e+00,5.393276502925333782e-01,-1.452413348172675533e+00
-1.448413648755802752e-01,1.448413648755802752e-01,4.345240946267408533e-01,-2.142835363974589846e+00,5.393276502925333782e-01,-1.452413348172675533e+00,-1.318666674954503737e+00
1.448413648755802752e-01,4.345240946267408533e-01,7.242068243779014036e-01,5.393276502925333782e-01,-1.452413348172675533e+00,-1.318666674954503737e+00,-2.515157184014365832e+00
4.345240946267408533e-01,7.242068243779014036e-01,1.013889554129062009e+00,-1.452413348172675533e+00,-1.318666674954503737e+00,-2.515157184014365832e+00,-1.915104542008513544e+00
7.242068243779014036e-01,1.013889554129062009e+00,1.303572283880222615e+00,-1.318666674954503737e+00,-2.515157184014365832e+00,-1.915104542008513544e+00,-2.240434287674336833e+00
1.013889554129062009e+00,1.303572283880222615e+00,1.593255013631383221e+00,-2.515157184014365832e+00,-1.915104542008513544e+00,-2.240434287674336833e+00,-2.215130863011439910e+00
1.303572283880222615e+00,1.593255013631383221e+00,-1.593255013631383221e+00,-1.915104542008513544e+00,-2.240434287674336833e+00,-2.215130863011439910e+00,-8.993527805407754983e-01
1.593255013631383221e+00,-1.593255013631383221e+00,-1.303572283880222615e+00,-2.240434287674336833e+00,-2.215130863011439910e+00,-8.993527805407754983e-01,-1.897030667249300917e+00
-1.593255013631383221e+00,-1.303572283880222615e+00,-1.013889554129062009e+00,-2.215130863011439910e+00,-8.993527805407754983e-01,-1.897030667249300917e+00,-2.312729786711186897e+00
-1.303572283880222615e+00,-1.013889554129062009e+00,-7.242068243779014036e-01,-8.993527805407754983e-01,-1.897030667249300917e+00,-2.312729786711186897e+00,-2.312729786711186897e+00
-1.013889554129062009e+00,-7.242068243779014036e-01,-4.345240946267408533e-01,-1.897030667249300917e+00,-2.312729786711186897e+00,-2.312729786711186897e+00,-1.333125774761873661e+00
-7.242068243779014036e-01,-4.345240946267408533e-01,-1.448413648755802752e-01,-2.312729786711186897e+00,-2.312729786711186897e+00,-1.333125774761873661e+00,-1.213838201351071566e+00
-4.345240946267408533e-01,-1.448413648755802752e-01,1.448413648755802752e-01,-2.312729786711186897e+00,-1.333125774761873661e+00,-1.213838201351071566e+00,-8.017538568410285116e-01
-1.448413648755802752e-01,1.448413648755802752e-01,4.345240946267408533e-01,-1.333125774761873661e+00,-1.213838201351071566e+00,-8.017538568410285116e-01,-1.362043974376613509e+00
1.448413648755802752e-01,4.345240946267408533e-01,7.242068243779014036e-01,-1.213838201351071566e+00,-8.017538568410285116e-01,-1.362043974376613509e+00,-1.517479297305840191e+00
4.345240946267408533e-01,7.242068243779014036e-01,1.013889554129062009e+00,-8.017538568410285116e-01,-1.362043974376613509e+00,-1.517479297305840191e+00,-1.416265598654250502e+00
7.242068243779014036e-01,1.013889554129062009e+00,1.303572283880222615e+00,-1.362043974376613509e+00,-1.517479297305840191e+00,-1.416265598654250502e+00,-9.318857551073577161e-01
1.013889554129062009e+00,1.303572283880222615e+00,1.593255013631383221e+00,-1.517479297305840191e+00,-1.416265598654250502e+00,-9.318857551073577161e-01,-1.799431743549554152e+00
